work_year,ExperienceLevel,EmploymentType,JobTitle,Salary,SalaryCurrency,SalaryInUsd,EmployeeResidence,RemoteRatio,CompanyLocation,CompanySize
2022,SE,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,89,249500,USD,249500,US,0,US,M
2022,SE,FT,89,149850,USD,149850,US,0,US,M
2022,MI,FT,5,122500,USD,122500,US,100,US,M
2022,MI,FT,5,100000,USD,100000,US,100,US,M
2022,SE,FT,48,249500,USD,249500,US,0,US,M
2022,SE,FT,48,149850,USD,149850,US,0,US,M
2022,EN,FT,26,55000,USD,55000,US,0,US,M
2022,EN,FT,26,48000,USD,48000,US,0,US,M
2022,SE,FT,90,249500,USD,249500,US,0,US,M
2022,SE,FT,90,149850,USD,149850,US,0,US,M
2022,MI,FT,24,56000,EUR,58837,FR,100,FR,S
2022,SE,FT,34,190000,USD,190000,US,100,US,M
2022,SE,FT,34,120000,USD,120000,US,100,US,M
2022,SE,FT,26,127000,USD,127000,US,100,US,M
2022,SE,FT,26,104000,USD,104000,US,100,US,M
2022,SE,FT,48,210000,USD,210000,US,100,US,M
2022,SE,FT,48,150000,USD,150000,US,100,US,M
2022,SE,FT,68,210000,USD,210000,US,100,US,M
2022,SE,FT,68,150000,USD,150000,US,100,US,M
2022,SE,FT,34,210000,USD,210000,US,100,US,M
2022,SE,FT,34,130000,USD,130000,US,100,US,M
2022,SE,FT,48,182750,USD,182750,US,100,US,M
2022,SE,FT,48,161500,USD,161500,US,100,US,M
2022,MI,FT,26,102640,USD,102640,US,100,US,M
2022,MI,FT,26,66100,USD,66100,US,100,US,M
2022,SE,FT,90,210000,USD,210000,US,100,US,M
2022,SE,FT,90,150000,USD,150000,US,100,US,M
2022,SE,FT,34,198800,USD,198800,US,0,US,M
2022,SE,FT,34,122600,USD,122600,US,0,US,M
2022,MI,FT,34,130000,USD,130000,US,100,US,M
2022,MI,FT,34,80000,USD,80000,US,100,US,M
2022,SE,FT,48,136000,USD,136000,US,100,US,M
2022,SE,FT,48,104000,USD,104000,US,100,US,M
2022,SE,FT,26,150000,USD,150000,US,100,US,M
2022,SE,FT,26,100000,USD,100000,US,100,US,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,216000,USD,216000,US,100,US,M
2022,SE,FT,34,144000,USD,144000,US,100,US,M
2022,EX,FT,48,159000,USD,159000,US,100,US,M
2022,EX,FT,48,130000,USD,130000,US,100,US,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,SE,FT,34,215000,USD,215000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,68,246000,USD,246000,US,100,US,M
2022,SE,FT,68,201000,USD,201000,US,100,US,M
2022,MI,FT,34,187000,USD,187000,US,100,US,M
2022,MI,FT,34,153000,USD,153000,US,100,US,M
2022,SE,FT,68,255000,USD,255000,MX,100,MX,M
2022,SE,FT,68,185000,USD,185000,MX,100,MX,M
2022,MI,FT,26,350000,GBP,430967,GB,0,GB,M
2022,MI,FT,26,45000,GBP,55410,GB,0,GB,M
2022,SE,FT,26,48000,EUR,50432,ES,0,ES,M
2022,SE,FT,26,38000,EUR,39925,ES,0,ES,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,EN,FT,13,58000,EUR,60938,DE,0,DE,L
2022,SE,FT,15,140000,USD,140000,US,100,US,M
2022,SE,FT,15,120000,USD,120000,US,100,US,M
2022,MI,FT,26,75000,USD,75000,US,100,US,M
2022,MI,FT,26,60000,USD,60000,US,100,US,M
2022,SE,FT,1,10000,USD,10000,CA,50,AL,S
2022,EN,FT,26,50000,USD,50000,US,50,US,L
2022,MI,FT,79,134000,USD,134000,US,100,US,M
2022,MI,FT,79,124000,USD,124000,US,100,US,M
2022,SE,FT,26,166700,USD,166700,US,0,US,M
2022,SE,FT,26,119000,USD,119000,US,0,US,M
2022,EN,FT,48,124234,USD,124234,US,0,US,M
2022,EN,FT,48,74540,USD,74540,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,100,US,M
2022,MI,FT,26,65000,USD,65000,US,100,US,M
2021,MI,FT,26,1250000,INR,16904,IN,50,IN,L
2022,EN,FT,4,200000,USD,200000,CA,50,CA,L
2022,EN,FT,68,12000,USD,12000,AR,100,AR,L
2022,SE,FT,34,220000,USD,220000,US,100,US,M
2022,SE,FT,34,146000,USD,146000,US,100,US,M
2022,SE,FT,34,65000,EUR,68293,ES,0,ES,M
2022,SE,FT,34,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,50,110000,USD,110000,US,0,US,M
2022,SE,FT,50,70000,USD,70000,US,0,US,M
2022,EN,FT,26,50000,USD,50000,US,50,US,L
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,95000,USD,95000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,32,190000,USD,190000,US,100,US,M
2022,SE,FT,32,135000,USD,135000,US,100,US,M
2022,SE,FT,48,128000,USD,128000,US,0,US,M
2022,SE,FT,48,81500,USD,81500,US,0,US,M
2022,SE,FT,48,173000,USD,173000,US,100,US,M
2022,SE,FT,48,110000,USD,110000,US,100,US,M
2022,SE,FT,68,192000,USD,192000,US,0,US,M
2022,SE,FT,68,120000,USD,120000,US,0,US,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,SE,FT,26,120000,USD,120000,US,0,US,M
2022,SE,FT,26,95000,USD,95000,US,0,US,M
2022,SE,FT,86,190000,USD,190000,US,100,US,L
2022,SE,FT,34,194000,USD,194000,US,100,US,M
2022,SE,FT,34,129400,USD,129400,US,100,US,M
2022,SE,FT,26,201000,USD,201000,US,100,US,M
2022,SE,FT,26,89200,USD,89200,US,100,US,M
2022,SE,FT,48,165000,USD,165000,US,0,US,M
2022,SE,FT,48,125000,USD,125000,US,0,US,M
2022,SE,FT,9,230000,USD,230000,US,100,US,M
2022,SE,FT,9,196000,USD,196000,US,100,US,M
2022,MI,FT,68,130000,USD,130000,US,0,US,M
2022,MI,FT,68,90000,USD,90000,US,0,US,M
2022,MI,FT,72,150000,USD,150000,US,100,US,M
2022,MI,FT,72,100000,USD,100000,US,100,US,M
2022,MI,FT,68,230000,USD,230000,US,0,US,M
2022,MI,FT,68,150000,USD,150000,US,0,US,M
2022,SE,FT,34,153600,USD,153600,US,0,US,M
2022,SE,FT,34,106800,USD,106800,US,0,US,M
2022,MI,FT,72,130000,USD,130000,US,100,US,M
2022,MI,FT,72,100000,USD,100000,US,100,US,M
2022,SE,FT,34,216000,USD,216000,US,100,US,M
2022,SE,FT,34,144000,USD,144000,US,100,US,M
2022,MI,FT,48,180000,USD,180000,US,0,US,M
2022,MI,FT,48,120000,USD,120000,US,0,US,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,26,192500,USD,192500,US,100,US,M
2022,SE,FT,26,140000,USD,140000,US,100,US,M
2022,SE,FT,34,152500,USD,152500,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,26,65000,USD,65000,US,100,US,M
2022,SE,FT,26,55000,USD,55000,US,100,US,M
2022,SE,FT,34,178750,USD,178750,US,0,US,M
2022,SE,FT,34,160000,USD,160000,US,0,US,M
2022,MI,FT,48,60000,EUR,63040,FR,100,FR,M
2022,MI,FT,48,50000,EUR,52533,FR,100,FR,M
2022,MI,FT,73,165000,USD,165000,US,0,US,M
2022,MI,FT,73,135000,USD,135000,US,0,US,M
2022,SE,FT,5,170000,USD,170000,US,100,US,M
2022,SE,FT,5,125000,USD,125000,US,100,US,M
2022,SE,FT,34,105000,USD,105000,US,0,US,M
2022,SE,FT,34,70000,USD,70000,US,0,US,M
2022,SE,FT,48,130000,USD,130000,US,0,US,M
2022,SE,FT,48,95000,USD,95000,US,0,US,M
2022,SE,FT,48,203500,USD,203500,US,0,US,M
2022,SE,FT,48,152000,USD,152000,US,0,US,M
2022,SE,FT,34,197430,USD,197430,US,100,US,M
2022,SE,FT,34,134760,USD,134760,US,100,US,M
2022,MI,FT,48,120000,USD,120000,US,100,US,M
2022,SE,FT,34,197000,USD,197000,US,0,US,M
2022,SE,FT,34,99000,USD,99000,US,0,US,M
2022,SE,FT,34,220000,USD,220000,US,100,US,M
2022,SE,FT,34,162000,USD,162000,US,100,US,M
2022,MI,FT,34,105120,EUR,110446,LT,0,LT,M
2022,MI,FT,34,75360,EUR,79178,LT,0,LT,M
2022,MI,FT,43,57000,GBP,70186,GB,0,GB,M
2022,MI,FT,43,42000,GBP,51716,GB,0,GB,M
2022,SE,FT,32,149040,USD,149040,US,100,US,M
2022,SE,FT,32,113900,USD,113900,US,100,US,M
2020,MI,FT,18,95000,USD,95000,US,0,US,M
2021,SE,FT,26,115000,USD,115000,US,100,US,S
2022,SE,FT,26,171000,USD,171000,US,100,AU,L
2022,EN,FT,28,13000,USD,13000,AR,100,AR,S
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,34,78000,USD,78000,US,0,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,50,110000,USD,110000,US,0,US,M
2022,SE,FT,50,70000,USD,70000,US,0,US,M
2022,EN,FL,27,50000,USD,50000,BE,100,US,S
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,34,230000,USD,230000,US,100,US,M
2022,SE,FT,34,154600,USD,154600,US,100,US,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2022,MI,FT,34,160000,USD,160000,US,100,US,M
2022,MI,FT,34,75000,USD,75000,US,100,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,34,213000,USD,213000,US,0,US,M
2022,SE,FT,34,152000,USD,152000,US,0,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,48,120000,USD,120000,US,100,US,M
2022,SE,FT,48,110000,USD,110000,US,0,US,M
2022,SE,FT,48,70000,USD,70000,US,0,US,M
2022,SE,FT,74,227200,USD,227200,CA,100,CA,M
2022,SE,FT,74,168000,USD,168000,CA,100,CA,M
2021,EN,FT,1,20000,USD,20000,AS,0,AS,M
2022,MI,FT,48,61000,EUR,64090,DE,0,DE,M
2022,MI,FT,48,58000,EUR,60938,DE,0,DE,M
2022,SE,FT,78,243000,USD,243000,US,100,US,M
2022,SE,FT,78,183000,USD,183000,US,100,US,M
2022,SE,FT,34,175000,USD,175000,US,0,US,M
2022,SE,FT,34,150000,USD,150000,US,0,US,M
2022,MI,FT,48,130000,USD,130000,US,100,US,M
2022,MI,FT,48,90000,USD,90000,US,100,US,M
2022,MI,FT,26,165000,USD,165000,US,0,US,M
2022,MI,FT,26,124000,USD,124000,US,0,US,M
2022,SE,FT,34,178000,USD,178000,CA,0,CA,M
2022,SE,FT,34,132000,USD,132000,CA,0,CA,M
2022,SE,FT,34,300000,USD,300000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,SE,FT,26,116000,USD,116000,US,100,US,M
2022,SE,FT,26,96000,USD,96000,US,100,US,M
2022,SE,FT,26,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,26,57000,GBP,70186,GB,0,GB,M
2022,SE,FT,26,105000,USD,105000,US,0,US,M
2022,SE,FT,26,70000,USD,70000,US,0,US,M
2022,MI,FT,72,137000,CAD,105236,CA,50,CA,L
2022,SE,FT,34,194000,USD,194000,US,100,US,M
2022,SE,FT,34,129400,USD,129400,US,100,US,M
2022,SE,FT,32,190000,USD,190000,US,100,US,M
2022,SE,FT,32,135000,USD,135000,US,100,US,M
2022,SE,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,26,70000,USD,70000,US,0,US,M
2022,EN,FT,68,189750,USD,189750,US,0,US,M
2022,EN,FT,68,140250,USD,140250,US,0,US,M
2022,SE,FT,26,130000,USD,130000,US,0,US,M
2022,SE,FT,26,100000,USD,100000,US,0,US,M
2022,MI,FT,26,160000,USD,160000,US,0,US,M
2022,MI,FT,26,109000,USD,109000,US,0,US,M
2022,SE,FT,89,250000,USD,250000,US,0,US,M
2022,SE,FT,89,150000,USD,150000,US,0,US,M
2022,MI,FT,26,206000,USD,206000,US,0,US,M
2022,MI,FT,26,160000,USD,160000,US,0,US,M
2022,SE,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,68,110000,EUR,115573,FR,100,FR,M
2022,SE,FT,68,70000,EUR,73546,FR,100,FR,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,MI,FT,34,120000,USD,120000,US,0,US,M
2022,MI,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,34,65000,EUR,68293,ES,0,ES,M
2022,SE,FT,34,40000,EUR,42026,ES,0,ES,M
2022,SE,FT,34,191200,USD,191200,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,34,191200,USD,191200,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,EN,FT,71,63000,EUR,66192,DE,50,DE,L
2022,EN,FT,1,50000,USD,50000,US,100,CR,S
2022,SE,FT,34,230000,USD,230000,US,0,US,L
2022,SE,FT,34,154600,USD,154600,US,0,US,L
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,48,140000,USD,140000,US,0,US,M
2022,SE,FT,48,120000,USD,120000,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,MI,FT,26,80000,USD,80000,US,100,US,L
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,5,135000,USD,135000,US,0,US,M
2022,SE,FT,5,110000,USD,110000,US,0,US,M
2022,MI,FT,30,155000,USD,155000,US,0,US,M
2022,MI,FT,30,140000,USD,140000,US,0,US,M
2022,SE,FT,34,205000,USD,205000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,34,179500,USD,179500,US,0,US,M
2022,SE,FT,34,134000,USD,134000,US,0,US,M
2022,MI,FT,48,180000,USD,180000,US,0,US,M
2022,MI,FT,48,120000,USD,120000,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,48,175000,USD,175000,US,100,US,M
2022,SE,FT,48,145000,USD,145000,US,100,US,M
2022,SE,FT,32,235000,USD,235000,US,100,US,M
2022,SE,FT,32,175000,USD,175000,US,100,US,M
2022,EN,FT,43,26000,EUR,27317,ES,50,ES,L
2022,MI,FT,34,160000,USD,160000,US,100,US,M
2022,MI,FT,34,90000,USD,90000,US,100,US,M
2022,SE,FT,34,65000,EUR,68293,ES,0,ES,M
2022,SE,FT,34,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,115000,USD,115000,US,0,US,M
2022,MI,FT,50,165000,USD,165000,US,0,US,M
2022,MI,FT,50,135000,USD,135000,US,0,US,M
2022,SE,FT,34,168400,USD,168400,US,0,US,M
2022,SE,FT,34,105200,USD,105200,US,0,US,M
2022,MI,FT,52,70000,GBP,86193,GB,100,GB,M
2022,MI,FT,52,40000,GBP,49253,GB,100,GB,M
2022,SE,FT,34,200000,USD,200000,US,0,US,M
2022,SE,FT,34,160000,USD,160000,US,0,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,48,198800,USD,198800,US,0,US,M
2022,SE,FT,48,122600,USD,122600,US,0,US,M
2022,EN,FL,68,100000,USD,100000,IR,100,IR,M
2022,MI,FT,13,100000,EUR,105066,FR,50,FR,M
2022,SE,FT,26,130000,USD,130000,US,0,US,M
2022,SE,FT,26,100000,USD,100000,US,0,US,M
2022,MI,FT,5,85000,GBP,104663,GB,0,GB,M
2022,MI,FT,5,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,34,125000,USD,125000,US,100,US,M
2022,SE,FT,34,110000,USD,110000,US,100,US,M
2022,MI,FT,26,165000,USD,165000,US,0,US,M
2022,MI,FT,26,124000,USD,124000,US,0,US,M
2022,SE,FT,48,148000,USD,148000,US,100,US,M
2022,SE,FT,48,107000,USD,107000,US,100,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,MI,FT,34,120000,USD,120000,US,0,US,M
2022,MI,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,34,153600,USD,153600,US,0,US,M
2022,SE,FT,34,106800,USD,106800,US,0,US,M
2022,MI,FT,26,100000,USD,100000,CA,0,CA,M
2022,MI,FT,26,65000,USD,65000,CA,0,CA,M
2022,MI,FT,34,120000,USD,120000,US,0,US,M
2022,MI,FT,34,95000,USD,95000,US,0,US,M
2022,SE,FT,34,60000,EUR,63040,PT,0,PT,M
2022,SE,FT,34,35000,EUR,36773,PT,0,PT,M
2022,EX,FT,34,310000,USD,310000,US,100,US,M
2022,EX,FT,34,239000,USD,239000,US,100,US,M
2022,SE,FT,46,299500,USD,299500,US,0,US,M
2022,SE,FT,46,245100,USD,245100,US,0,US,M
2022,SE,FT,48,168000,USD,168000,US,100,US,M
2022,SE,FT,48,130000,USD,130000,US,100,US,M
2022,SE,FT,48,136000,USD,136000,US,100,US,M
2022,SE,FT,48,104000,USD,104000,US,100,US,M
2022,MI,FT,34,161000,USD,161000,US,100,US,M
2022,MI,FT,34,118000,USD,118000,US,100,US,M
2022,SE,FT,9,205000,USD,205000,US,100,US,M
2022,SE,FT,9,184000,USD,184000,US,100,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,46,247500,USD,247500,US,0,US,M
2022,SE,FT,46,172200,USD,172200,US,0,US,M
2022,SE,FT,37,65000,EUR,68293,IT,0,IT,L
2022,SE,FT,26,177000,USD,177000,US,0,US,M
2022,SE,FT,26,131000,USD,131000,US,0,US,M
2022,SE,FT,9,205000,USD,205000,US,100,US,M
2022,SE,FT,9,184000,USD,184000,US,100,US,M
2022,SE,FT,34,146000,USD,146000,US,0,US,M
2022,SE,FT,34,102000,USD,102000,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,SE,FT,9,230000,USD,230000,US,100,US,M
2022,SE,FT,9,196000,USD,196000,US,100,US,M
2022,SE,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,MI,FT,34,80000,USD,80000,US,0,US,M
2022,MI,FT,34,65000,USD,65000,US,0,US,M
2022,SE,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,34,50000,GBP,61566,GB,100,GB,M
2022,SE,FT,34,35000,GBP,43096,GB,100,GB,M
2022,MI,FT,34,175000,USD,175000,US,100,US,M
2022,MI,FT,34,135000,USD,135000,US,100,US,M
2022,EN,FT,48,80000,USD,80000,US,0,US,M
2022,SE,FT,34,231250,USD,231250,US,100,US,M
2022,SE,FT,34,138750,USD,138750,US,100,US,M
2022,SE,FT,5,193750,USD,193750,US,100,US,M
2022,SE,FT,5,116250,USD,116250,US,100,US,M
2022,SE,FT,34,231250,USD,231250,US,100,US,M
2022,SE,FT,34,138750,USD,138750,US,100,US,M
2022,SE,FT,5,231250,USD,231250,US,100,US,M
2022,SE,FT,5,138750,USD,138750,US,100,US,M
2022,SE,FT,5,231250,USD,231250,US,100,US,M
2022,SE,FT,5,138750,USD,138750,US,100,US,M
2022,SE,FT,34,193750,USD,193750,US,100,US,M
2022,SE,FT,34,116250,USD,116250,US,100,US,M
2022,SE,FT,48,208000,USD,208000,US,100,US,M
2022,SE,FT,48,127000,USD,127000,US,100,US,M
2022,SE,FT,90,300000,USD,300000,US,100,US,M
2022,SE,FT,90,196000,USD,196000,US,100,US,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2021,MI,FL,10,45555,USD,45555,AS,50,BS,M
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2022,SE,FT,48,205000,USD,205000,US,100,US,M
2022,SE,FT,48,185000,USD,185000,US,100,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,68,247500,USD,247500,US,0,US,M
2022,SE,FT,68,172200,USD,172200,US,0,US,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,26,110000,USD,110000,US,0,US,M
2022,SE,FT,26,95000,USD,95000,US,0,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,9,205000,USD,205000,US,100,US,M
2022,SE,FT,9,184000,USD,184000,US,100,US,M
2022,EN,FT,48,6600000,HUF,17684,HU,100,HU,M
2022,SE,FT,47,375000,USD,375000,US,50,US,L
2022,SE,FT,34,191200,USD,191200,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,48,225000,USD,225000,US,0,US,M
2022,SE,FT,48,156400,USD,156400,US,0,US,M
2022,SE,FT,26,169000,USD,169000,US,0,US,M
2022,SE,FT,26,110600,USD,110600,US,0,US,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2022,MI,FT,68,85000,GBP,104663,GB,0,GB,M
2022,MI,FT,68,65000,GBP,80036,GB,0,GB,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,48,140700,USD,140700,US,0,US,M
2022,SE,FT,48,93800,USD,93800,US,0,US,M
2022,SE,FT,48,350000,USD,350000,US,100,US,M
2022,SE,FT,48,135000,USD,135000,US,100,US,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,EN,PT,12,12000,USD,12000,MX,100,US,L
2022,MI,FT,68,100000,CHF,104697,CH,100,CH,L
2022,EN,FT,67,33000,USD,33000,IT,100,DE,S
2022,EN,FT,73,33000,EUR,34672,IT,100,DE,S
2022,SE,FT,68,201000,USD,201000,US,0,US,M
2022,SE,FT,68,119000,USD,119000,US,0,US,M
2022,SE,FT,34,175000,USD,175000,US,100,US,M
2022,SE,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,26,154560,USD,154560,US,0,US,M
2022,SE,FT,26,123648,USD,123648,US,0,US,M
2022,SE,FT,26,130000,USD,130000,US,0,US,M
2022,SE,FT,26,100000,USD,100000,US,0,US,M
2022,MI,FT,34,170000,USD,170000,US,0,US,M
2022,MI,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,135000,USD,135000,US,100,US,M
2022,SE,FT,34,100000,USD,100000,US,100,US,M
2022,SE,FT,48,247500,USD,247500,US,0,US,M
2022,SE,FT,48,172200,USD,172200,US,0,US,M
2022,SE,FT,48,177500,USD,177500,US,100,US,M
2022,SE,FT,48,134000,USD,134000,US,100,US,M
2022,SE,FT,48,185900,USD,185900,US,0,US,M
2022,SE,FT,48,129300,USD,129300,US,0,US,M
2022,SE,FT,32,192564,USD,192564,US,100,US,M
2022,SE,FT,32,144854,USD,144854,US,100,US,M
2022,SE,FT,26,130000,USD,130000,US,0,US,M
2022,SE,FT,26,105000,USD,105000,US,0,US,M
2022,SE,FT,34,179305,USD,179305,US,100,US,M
2022,SE,FT,34,142127,USD,142127,US,100,US,M
2022,SE,FT,34,315000,USD,315000,US,100,US,M
2022,SE,FT,34,225000,USD,225000,US,100,US,M
2022,SE,FT,48,243900,USD,243900,US,100,US,M
2022,SE,FT,48,156600,USD,156600,US,100,US,M
2022,MI,FT,26,206000,USD,206000,US,0,US,M
2022,MI,FT,26,160000,USD,160000,US,0,US,M
2022,MI,FT,26,109000,USD,109000,US,0,US,M
2022,MI,FT,26,79000,USD,79000,US,0,US,M
2022,MI,FT,26,160000,USD,160000,US,0,US,M
2022,MI,FT,26,109000,USD,109000,US,0,US,M
2022,MI,FT,49,85000,EUR,89306,AT,50,AT,L
2022,SE,FT,34,182500,USD,182500,US,100,US,M
2022,SE,FT,34,128500,USD,128500,US,100,US,M
2022,MI,FT,34,160000,USD,160000,US,100,US,M
2022,MI,FT,34,90000,USD,90000,US,100,US,M
2022,EN,FT,38,77300,USD,77300,US,100,US,M
2022,EN,FT,38,45600,USD,45600,US,100,US,M
2022,SE,FT,26,127000,USD,127000,US,100,US,M
2022,SE,FT,26,110000,USD,110000,US,100,US,M
2022,SE,FT,32,210000,USD,210000,US,100,US,M
2022,SE,FT,32,136000,USD,136000,US,100,US,M
2022,SE,FT,21,12000,EUR,12608,SK,100,SK,S
2022,SE,FT,34,170000,USD,170000,US,100,US,M
2022,SE,FT,34,140000,USD,140000,US,100,US,M
2022,SE,FT,34,247500,USD,247500,US,0,US,M
2022,SE,FT,34,172200,USD,172200,US,0,US,M
2022,SE,FT,34,225000,USD,225000,US,0,US,M
2022,SE,FT,34,184100,USD,184100,US,0,US,M
2022,MI,FT,68,130000,USD,130000,US,0,US,M
2022,MI,FT,68,90000,USD,90000,US,0,US,M
2022,MI,FT,48,120000,USD,120000,US,100,US,M
2022,MI,FT,48,100000,USD,100000,US,100,US,M
2022,MI,FT,48,85000,USD,85000,US,100,US,M
2022,MI,FT,48,78000,USD,78000,US,100,US,M
2022,SE,FT,34,161000,USD,161000,US,100,US,M
2022,SE,FT,34,110000,USD,110000,US,100,US,M
2022,SE,FT,48,136000,USD,136000,US,100,US,M
2022,SE,FT,48,104000,USD,104000,US,100,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,EX,FT,59,205000,USD,205000,US,0,US,M
2022,EX,FT,59,160000,USD,160000,US,0,US,M
